# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
207.0000000,  86.14910373,  85.34426593
209.0000000,  86.47260547,  85.28239811
211.0000000,  86.04572783,  86.44524407
213.0000000,  89.33455109,  89.28850064
215.0000000,  92.42163733,  91.97320262
217.0000000,  95.32043495,  95.40499119
219.0000000,  100.6321409,  99.14616845
221.0000000,  104.8268764,  103.5825031
223.0000000,  109.0231741,  109.0380668
225.0000000,  114.3001339,  113.5152297
227.0000000,  119.6398098,  119.8995167
229.0000000,  124.4081959,  125.0545396
231.0000000,  129.5562268,  130.7889738
233.0000000,  133.7248215,  135.2030197
235.0000000,  137.5474137,  137.8856624
237.0000000,  139.3509648,  140.7162128
239.0000000,  139.4440372,  140.7820800
241.0000000,  140.0137878,  140.7424019
243.0000000,  135.7386539,  138.4722479
245.0000000,  132.4051274,  134.0320785
247.0000000,  127.8833839,  129.0545110
249.0000000,  121.8656240,  123.5245307
251.0000000,  116.5448895,  117.6912602
253.0000000,  108.9218534,  112.3064651
255.0000000,  101.6952231,  104.3612694
257.0000000,  95.56204335,  97.24041033
259.0000000,  90.22662793,  91.85237302
261.0000000,  86.13411732,  86.71103623
263.0000000,  82.43516405,  83.41643435
265.0000000,  80.08760327,  81.45293577
267.0000000,  77.90290247,  79.18190140
269.0000000,  77.28827602,  78.02484956
271.0000000,  77.96920809,  78.84870003
273.0000000,  79.27481767,  80.34189839
275.0000000,  81.63149761,  82.56571494
277.0000000,  83.13383054,  84.24402934
279.0000000,  87.42510808,  88.32212538
281.0000000,  91.20289528,  91.52853035
283.0000000,  96.05580757,  96.32550004
285.0000000,  100.1065027,  99.62476685
287.0000000,  105.2306622,  103.8409825
289.0000000,  107.2214592,  107.5519159
291.0000000,  111.7232601,  111.1765081
293.0000000,  113.1226901,  114.0693699
295.0000000,  115.3859968,  113.9940210
297.0000000,  117.5487592,  116.7438876
299.0000000,  118.7041950,  118.8243244
301.0000000,  118.2274162,  119.0233300
303.0000000,  117.7010854,  117.6540093
305.0000000,  116.6080633,  116.3068100
307.0000000,  114.9942565,  114.8784026
309.0000000,  113.6758185,  113.4517359
311.0000000,  110.8445812,  111.5761170
313.0000000,  107.6481118,  108.0209927
315.0000000,  105.2209952,  105.8752797
317.0000000,  102.7372677,  103.2696878
319.0000000,  101.0853166,  100.6944252
321.0000000,  97.68283620,  97.65142552
323.0000000,  94.84823283,  96.20702024
325.0000000,  91.87589611,  92.79691838
327.0000000,  90.64368813,  90.73568425
329.0000000,  88.78841110,  88.50121665
331.0000000,  86.87488007,  86.71824064
333.0000000,  85.18141522,  85.08239634
335.0000000,  83.27334806,  83.45181091
337.0000000,  82.17705770,  82.27611452
339.0000000,  82.06155781,  81.04962411
341.0000000,  80.48079560,  79.39220136
343.0000000,  79.45764607,  78.09938605
345.0000000,  78.94374835,  78.84333044
347.0000000,  78.89571612,  77.58681074
349.0000000,  78.10897181,  77.29635741
351.0000000,  78.24928434,  77.79371228
353.0000000,  78.28325518,  76.83227559
355.0000000,  77.56078653,  77.41465217
357.0000000,  78.18315025,  76.88094362
359.0000000,  79.16532213,  77.21810719
