# Dihedral Angle (Degree),  Occurrence,  Occurrence
59.50000000,  128.9818698,  128.1479335
60.50000000,  128.1342293,  128.5042039
61.50000000,  126.3381368,  128.8612308
62.50000000,  127.0706257,  125.9987336
63.50000000,  127.1662722,  125.5375861
64.50000000,  126.4459947,  124.8412966
65.50000000,  124.1274047,  124.1102393
66.50000000,  121.8209670,  122.9460863
67.50000000,  120.5222571,  121.0590225
68.50000000,  119.4385546,  119.9069284
69.50000000,  117.7571664,  119.2482819
70.50000000,  116.5154146,  117.0416399
71.50000000,  113.3838602,  114.9974525
72.50000000,  112.6307490,  113.6409386
73.50000000,  111.8486234,  110.1465995
74.50000000,  107.9225793,  108.6683271
75.50000000,  104.3334317,  106.4438461
76.50000000,  101.9237595,  103.0329914
77.50000000,  101.1228454,  100.3974204
78.50000000,  98.33694807,  97.96791807
79.50000000,  95.67362320,  97.10766298
80.50000000,  93.55161784,  94.08565639
81.50000000,  89.74120688,  90.94776244
82.50000000,  89.55025242,  90.33378395
83.50000000,  87.62091249,  88.63589196
84.50000000,  84.91353988,  87.03875910
85.50000000,  83.13361800,  83.96699707
86.50000000,  81.95401103,  82.50027374
87.50000000,  80.33995682,  81.53671312
88.50000000,  79.20868662,  81.65255334
89.50000000,  78.41531074,  80.45069322
90.50000000,  77.78571932,  79.32140304
91.50000000,  77.84432813,  79.25538732
92.50000000,  76.70987460,  79.71469922
93.50000000,  76.12936618,  79.67985948
94.50000000,  76.10466443,  80.87302199
95.50000000,  76.75059953,  82.96086111
96.50000000,  80.07498162,  83.51938200
97.50000000,  81.37312296,  83.75666080
98.50000000,  82.11128537,  86.24901271
99.50000000,  83.80323621,  86.45076234
100.5000000,  86.23154747,  89.09230583
101.5000000,  86.98673683,  91.80372427
102.5000000,  90.60564360,  94.42138039
103.5000000,  91.70037438,  97.29837072
104.5000000,  94.25196735,  100.1298199
105.5000000,  98.38096733,  102.3012261
106.5000000,  102.2955263,  105.1106725
107.5000000,  104.6236662,  108.7895811
108.5000000,  107.1630635,  111.7928204
109.5000000,  110.4272033,  114.4873533
110.5000000,  112.5285804,  117.2860518
111.5000000,  116.4051423,  118.9856988
112.5000000,  120.6145456,  122.3461070
113.5000000,  121.7787666,  124.2887353
114.5000000,  123.1628675,  125.6921872
115.5000000,  125.0932189,  128.4951938
116.5000000,  126.8405708,  127.4684000
117.5000000,  129.5270251,  130.0731637
118.5000000,  129.6975903,  131.6832461
119.5000000,  130.4928612,  131.9534661
120.5000000,  131.4504222,  132.8555071
121.5000000,  130.9523696,  129.8560809
122.5000000,  131.0241930,  131.0489277
123.5000000,  130.5456427,  131.7047339
124.5000000,  130.4905568,  129.5008322
125.5000000,  129.4903327,  127.6454800
126.5000000,  126.2996040,  127.3646392
127.5000000,  124.8521678,  123.0321233
128.5000000,  122.1976209,  121.7191649
129.5000000,  121.9580887,  120.9392550
130.5000000,  119.4355222,  118.2469875
131.5000000,  116.3296417,  115.6479827
132.5000000,  114.3029147,  113.9179349
133.5000000,  112.1112742,  111.1925451
134.5000000,  109.0678218,  109.4555779
135.5000000,  106.9842383,  105.8817473
136.5000000,  104.2703239,  104.0182610
137.5000000,  102.4084327,  101.4467702
138.5000000,  100.9640039,  100.6437551
139.5000000,  97.71045024,  96.87084529
140.5000000,  96.73395190,  95.30298225
141.5000000,  94.04343144,  93.29035138
142.5000000,  90.65896879,  92.27798224
143.5000000,  89.25227791,  89.62634208
144.5000000,  88.20615268,  88.89492910
145.5000000,  86.51202329,  88.83227398
146.5000000,  85.94421447,  87.31018932
147.5000000,  84.98752380,  87.19001407
148.5000000,  83.39696501,  86.08388258
149.5000000,  82.66907821,  84.98928724
150.5000000,  83.99152647,  85.06634534
151.5000000,  81.87696644,  85.76766740
152.5000000,  82.02006362,  84.00137528
153.5000000,  81.29049483,  83.46406001
154.5000000,  81.59963613,  85.31236121
155.5000000,  83.97494914,  87.18252623
156.5000000,  82.64058677,  88.06912638
157.5000000,  83.78403133,  88.34001836
158.5000000,  84.41157890,  89.54065621
159.5000000,  84.63913237,  90.18858338
160.5000000,  87.53313083,  90.83225454
161.5000000,  88.24914218,  92.39996206
162.5000000,  88.90540192,  93.87169367
163.5000000,  88.58951832,  95.80939438
164.5000000,  91.02528677,  98.06186446
165.5000000,  93.14775226,  98.94305854
166.5000000,  93.41323255,  100.8268936
167.5000000,  97.56647844,  102.0178736
168.5000000,  99.20169506,  102.7375038
169.5000000,  99.68594927,  104.8401350
170.5000000,  100.4327862,  107.0352392
171.5000000,  102.0278259,  108.7232562
172.5000000,  103.0934063,  108.8075773
173.5000000,  103.6559971,  109.2410500
174.5000000,  105.6615917,  110.7119036
175.5000000,  107.6286133,  111.7188341
176.5000000,  107.8201942,  112.5826334
177.5000000,  108.2252801,  113.3177196
178.5000000,  109.1931067,  113.7515758
179.5000000,  108.5747570,  115.3591644
180.5000000,  108.2948689,  113.7156806
181.5000000,  109.1376796,  113.0478691
182.5000000,  109.3995144,  111.6506959
183.5000000,  109.0465474,  112.7439538
184.5000000,  108.1957099,  112.8049476
185.5000000,  106.7434230,  111.5094321
186.5000000,  107.4126918,  109.3524584
187.5000000,  106.4646931,  110.0737475
188.5000000,  105.3596207,  107.8577233
189.5000000,  103.9966294,  105.9472014
190.5000000,  103.5828558,  103.8096640
191.5000000,  102.1519870,  104.2346498
192.5000000,  100.8700548,  101.6057834
193.5000000,  100.5898324,  99.44943625
194.5000000,  98.69148388,  98.98341561
195.5000000,  96.41043629,  97.21127519
196.5000000,  96.81397519,  95.65610214
197.5000000,  94.70505695,  93.77991075
198.5000000,  94.16312128,  92.92151923
199.5000000,  94.37378697,  91.83869911
200.5000000,  92.34159779,  90.39558314
201.5000000,  91.03747655,  88.53499128
202.5000000,  89.82212382,  89.16976683
203.5000000,  88.80269433,  88.36706726
204.5000000,  89.07609463,  86.60212859
205.5000000,  88.94099576,  84.77180841
206.5000000,  88.87398010,  85.49845897
207.5000000,  91.08490661,  83.86109688
208.5000000,  90.44700572,  85.37883315
209.5000000,  90.92114874,  85.23401671
210.5000000,  91.49660512,  86.72643595
211.5000000,  93.45474018,  86.76184465
212.5000000,  94.58963091,  86.62744038
213.5000000,  95.70189966,  88.39717384
214.5000000,  97.56584315,  90.05126192
215.5000000,  98.84982762,  90.68123118
216.5000000,  101.1035655,  91.78540196
217.5000000,  102.6232627,  94.41456261
218.5000000,  105.2560621,  96.07107393
219.5000000,  107.0533294,  98.23423777
220.5000000,  110.4884535,  100.5605429
221.5000000,  112.2208320,  102.9478601
222.5000000,  115.7786772,  104.7732515
223.5000000,  119.0034785,  107.6054333
224.5000000,  121.0367716,  110.0490679
225.5000000,  122.2292351,  111.8029852
226.5000000,  126.9848129,  113.3836849
227.5000000,  129.1208733,  116.4389959
228.5000000,  129.7069945,  117.8884918
229.5000000,  133.4442552,  119.3834012
230.5000000,  136.3345438,  123.3441334
231.5000000,  137.5217205,  124.4291059
232.5000000,  139.0919007,  125.3294392
233.5000000,  140.2520123,  128.8834118
234.5000000,  141.4104629,  130.1327502
235.5000000,  140.6402597,  131.3309638
236.5000000,  142.5473893,  132.0846386
237.5000000,  142.9204242,  131.3698891
238.5000000,  143.6725495,  132.1346264
239.5000000,  143.3414737,  131.9480114
240.5000000,  141.5570256,  131.6444381
241.5000000,  139.5724365,  130.5881711
242.5000000,  139.3833568,  130.3107816
243.5000000,  138.4320991,  128.0172660
244.5000000,  134.8906355,  126.6716593
245.5000000,  131.7726708,  124.6238866
246.5000000,  130.3233569,  122.1304938
247.5000000,  126.3591686,  119.7571092
248.5000000,  123.8925133,  117.3674008
249.5000000,  120.3896257,  113.3944965
250.5000000,  116.3580830,  108.3788182
251.5000000,  112.9675656,  106.8020475
252.5000000,  110.5158612,  104.5615785
253.5000000,  107.1985797,  101.8642318
254.5000000,  106.0246103,  98.26886576
255.5000000,  101.7599317,  94.45839601
256.5000000,  98.09295499,  91.45694401
257.5000000,  94.95292621,  88.31121378
258.5000000,  91.38687000,  86.94664381
259.5000000,  88.76471348,  84.11148061
260.5000000,  87.76073428,  81.14634787
261.5000000,  84.73297449,  79.36144160
262.5000000,  83.43224776,  79.17844859
263.5000000,  81.66106311,  77.86113855
264.5000000,  80.84873989,  76.81117713
265.5000000,  80.04522112,  74.98497685
266.5000000,  79.62687199,  74.37453891
267.5000000,  79.21627796,  74.48293841
268.5000000,  78.52286602,  74.11336456
269.5000000,  77.21701195,  74.88784755
270.5000000,  78.33660497,  75.97472830
271.5000000,  79.38868397,  76.02143595
272.5000000,  80.34389884,  77.04832880
273.5000000,  80.39289073,  78.98056708
274.5000000,  81.73562359,  79.94646344
275.5000000,  82.24738365,  82.14540197
276.5000000,  84.48650428,  83.77215178
277.5000000,  86.95795097,  83.99106441
278.5000000,  88.55277458,  84.79190898
279.5000000,  90.63645937,  86.47098687
280.5000000,  93.05800543,  90.30355147
281.5000000,  94.75052014,  92.16204004
282.5000000,  96.19980012,  94.82375709
283.5000000,  98.83356743,  95.68089210
284.5000000,  100.3721346,  97.01786856
285.5000000,  103.6955910,  98.93859985
286.5000000,  106.0756186,  102.6909415
287.5000000,  106.2189440,  106.0784039
288.5000000,  108.7163607,  107.1332607
289.5000000,  111.9403932,  107.7727771
290.5000000,  112.0477598,  109.2899443
291.5000000,  112.1843254,  110.8839869
292.5000000,  115.6439183,  112.0802392
293.5000000,  117.2632118,  113.2193205
294.5000000,  118.7780526,  116.4534894
295.5000000,  119.6070266,  117.3576314
296.5000000,  118.7008675,  117.3740595
297.5000000,  118.7757348,  117.1726046
298.5000000,  121.0842548,  116.6522892
299.5000000,  119.9458307,  116.9721113
300.5000000,  120.2046655,  118.0584217
301.5000000,  119.5986130,  116.6848942
302.5000000,  118.5055009,  117.7105020
303.5000000,  118.3874702,  116.7955736
304.5000000,  118.3116386,  116.2923234
305.5000000,  116.4115631,  115.3351276
306.5000000,  114.6631737,  113.5437300
307.5000000,  114.6751276,  113.4239473
308.5000000,  113.1645856,  111.3864911
309.5000000,  110.8860542,  112.1621973
310.5000000,  111.0142929,  110.5336009
311.5000000,  109.6048606,  109.4873971
312.5000000,  107.3033618,  107.2039610
313.5000000,  105.6156062,  108.1726142
314.5000000,  105.5665527,  106.6965090
315.5000000,  103.8993196,  104.1272748
316.5000000,  102.7142364,  101.8637588
317.5000000,  101.6169947,  101.8633298
318.5000000,  99.22548374,  100.5913856
319.5000000,  96.26472085,  98.63500125
320.5000000,  95.66934554,  96.45566212
321.5000000,  93.71295125,  96.18703590
322.5000000,  92.47113864,  95.19829696
323.5000000,  91.43040033,  93.43079161
324.5000000,  90.46296395,  93.65678696
325.5000000,  88.16876754,  91.47690119
326.5000000,  86.25113598,  91.52540525
327.5000000,  87.34200252,  89.84322941
328.5000000,  84.95909185,  87.78769420
329.5000000,  83.57284051,  88.46877711
330.5000000,  83.17615908,  86.46584020
331.5000000,  81.68319091,  86.81229453
332.5000000,  80.78189366,  84.50315513
333.5000000,  79.90250719,  85.34493928
334.5000000,  80.64407496,  83.95400708
335.5000000,  79.00199636,  82.91724972
336.5000000,  77.63346737,  82.64572678
337.5000000,  78.57913289,  81.66710759
338.5000000,  78.07789165,  81.23595298
339.5000000,  75.73647418,  81.93472774
340.5000000,  76.57569393,  81.84551846
341.5000000,  76.42733089,  79.93499582
342.5000000,  76.38795510,  79.52348258
343.5000000,  75.83315254,  80.37452223
344.5000000,  74.77313454,  79.82498675
345.5000000,  73.67434283,  79.84451169
346.5000000,  73.95957805,  78.96940787
347.5000000,  74.09954750,  79.12299488
348.5000000,  74.31881891,  78.65334905
349.5000000,  74.52903056,  79.05884480
350.5000000,  73.36085550,  80.39567770
351.5000000,  73.59732596,  79.11077515
352.5000000,  74.44198561,  79.52601155
353.5000000,  74.56011202,  79.41217333
354.5000000,  74.13498711,  80.43548105
355.5000000,  73.99947709,  79.23702601
356.5000000,  73.51248710,  79.35852211
357.5000000,  74.55969463,  79.47493892
358.5000000,  73.98754814,  79.15076173
359.5000000,  74.55703610,  78.68238098
