# Dihedral Angle (Degree),  Occurrence,  Occurrence
122.5000000,  134.3483581,  136.6986061
123.5000000,  134.8083274,  134.9009899
124.5000000,  134.1923821,  134.6505834
125.5000000,  130.6575770,  134.1960196
126.5000000,  129.9227004,  133.7487706
127.5000000,  128.1176711,  131.2147937
128.5000000,  126.1606414,  129.2866233
129.5000000,  123.7346252,  125.1574346
130.5000000,  119.8602518,  124.9934082
131.5000000,  117.7677364,  121.5207505
132.5000000,  117.2457762,  119.2481765
133.5000000,  113.0215226,  117.4978310
134.5000000,  110.5914474,  114.8107673
135.5000000,  109.2959926,  112.1521349
136.5000000,  106.9388339,  109.5336383
137.5000000,  104.0689469,  107.8537969
138.5000000,  100.9695561,  105.0885178
139.5000000,  99.85799967,  102.1707716
140.5000000,  97.73860686,  100.1854853
141.5000000,  94.35803710,  98.46319863
142.5000000,  93.24197907,  96.80828786
143.5000000,  91.50167746,  95.24927237
144.5000000,  90.53567166,  91.66645784
145.5000000,  89.86419459,  92.17221775
146.5000000,  89.04287804,  91.23081015
147.5000000,  87.60191159,  90.47974796
148.5000000,  86.04210583,  89.44118717
149.5000000,  86.56756996,  87.68774574
150.5000000,  85.63278462,  87.46209315
151.5000000,  85.83084171,  87.51919515
152.5000000,  86.31587613,  86.60084771
153.5000000,  86.95380586,  87.17700986
154.5000000,  86.32778946,  87.16995661
155.5000000,  86.62815833,  87.69321291
156.5000000,  87.01305780,  88.32881469
157.5000000,  88.97734556,  90.01557514
158.5000000,  90.40735408,  90.83808561
159.5000000,  91.78556203,  91.69108567
160.5000000,  91.78126775,  92.05868666
161.5000000,  94.32976948,  94.67998106
162.5000000,  97.05744577,  96.48290928
163.5000000,  97.67911961,  97.76381587
164.5000000,  101.1306926,  98.65034699
165.5000000,  99.83315006,  100.9527776
166.5000000,  102.2344035,  102.8783224
167.5000000,  104.7670672,  103.9972331
168.5000000,  105.6432100,  105.0268737
169.5000000,  107.7256782,  105.7427855
170.5000000,  109.6144775,  108.6359185
171.5000000,  110.7631902,  110.4150277
172.5000000,  112.6377267,  111.8759284
173.5000000,  113.2214673,  113.1727993
174.5000000,  115.1538739,  113.2981293
175.5000000,  115.8111255,  113.9803469
176.5000000,  114.8366862,  115.9089462
177.5000000,  116.2617746,  116.6190418
178.5000000,  116.6139799,  115.7257227
179.5000000,  115.3345605,  117.3181018
180.5000000,  115.6563638,  115.8206196
181.5000000,  116.7982107,  115.8829629
182.5000000,  115.2318431,  116.3294706
183.5000000,  115.1502716,  114.5682473
184.5000000,  113.3678674,  114.1135068
185.5000000,  114.2398226,  113.6037212
186.5000000,  112.2834408,  113.5489919
187.5000000,  112.4008992,  112.3053804
188.5000000,  109.2049295,  109.6194303
189.5000000,  109.3470924,  109.3539475
190.5000000,  107.9274478,  107.3019562
191.5000000,  106.0390026,  104.6262359
192.5000000,  104.5164928,  104.4564543
193.5000000,  102.5861106,  103.0609818
194.5000000,  98.97496455,  100.9681355
195.5000000,  97.26260923,  99.78939558
196.5000000,  96.05956991,  98.43906210
197.5000000,  94.24713094,  94.76295167
198.5000000,  93.02743474,  94.46895753
199.5000000,  91.62790235,  93.41797937
200.5000000,  90.32318577,  91.11970780
201.5000000,  88.13634237,  90.46348980
202.5000000,  88.04137253,  89.89879465
203.5000000,  85.76064597,  89.06377629
204.5000000,  84.92908462,  87.48788298
205.5000000,  84.88459125,  86.60801650
206.5000000,  85.58238990,  87.13204388
207.5000000,  82.89618299,  85.11393605
208.5000000,  83.65220276,  86.37173827
209.5000000,  84.04278724,  86.88591071
210.5000000,  82.63620494,  86.87368068
211.5000000,  83.78829858,  87.52992570
212.5000000,  86.16318761,  87.61988478
213.5000000,  85.51875182,  89.24248193
214.5000000,  86.02511290,  89.95706745
215.5000000,  87.12526102,  91.14820008
216.5000000,  88.48634037,  93.45848067
217.5000000,  89.89013758,  93.50761541
218.5000000,  91.69908758,  94.73016307
219.5000000,  93.88638110,  96.77449778
220.5000000,  96.41327289,  99.09471791
221.5000000,  97.95898155,  101.0772894
222.5000000,  100.1843107,  102.7080218
223.5000000,  102.5742635,  105.2135899
224.5000000,  105.2915181,  108.6117334
225.5000000,  106.8434599,  109.1717747
226.5000000,  110.6877235,  110.9410141
227.5000000,  112.3506039,  114.0728126
228.5000000,  114.0044000,  115.9550192
229.5000000,  115.0042735,  117.8090769
230.5000000,  117.4957490,  121.9539713
231.5000000,  120.3139046,  122.1723749
232.5000000,  122.8658398,  123.4374058
233.5000000,  124.2569191,  126.7340428
234.5000000,  125.0713919,  127.2554977
235.5000000,  127.5012480,  128.6342561
236.5000000,  127.4384866,  128.7770480
237.5000000,  129.4347627,  129.2547665
238.5000000,  128.4991876,  129.8763461
239.5000000,  129.4025680,  128.8077132
240.5000000,  129.2976695,  130.6032653
241.5000000,  128.7061612,  127.8821127
242.5000000,  126.9321779,  126.9288489
243.5000000,  126.3264362,  127.2347838
244.5000000,  125.3550995,  124.6872307
245.5000000,  122.2231386,  123.0171550
246.5000000,  119.6304217,  120.5339980
247.5000000,  117.6143980,  120.3759793
248.5000000,  116.0723570,  116.0233628
249.5000000,  111.8890869,  113.4574391
250.5000000,  111.8580141,  111.2760415
251.5000000,  107.4990780,  107.0505928
252.5000000,  104.7605100,  104.8872580
253.5000000,  102.6026455,  101.5132259
254.5000000,  98.86974956,  99.40208019
255.5000000,  96.74311296,  96.18231340
256.5000000,  94.23670563,  93.36956427
257.5000000,  90.93615825,  92.85680817
258.5000000,  89.94685609,  89.63319762
259.5000000,  87.78825325,  87.00289558
260.5000000,  85.00580414,  85.46159856
261.5000000,  83.13593819,  84.02025605
262.5000000,  81.85628641,  82.02449028
263.5000000,  79.47975807,  81.55686255
264.5000000,  78.17712233,  79.20675686
265.5000000,  78.53098830,  78.80426365
266.5000000,  78.05879823,  78.52085410
267.5000000,  76.75502022,  78.99186548
268.5000000,  78.14918072,  78.31523139
269.5000000,  77.13964670,  78.64310688
270.5000000,  79.06715613,  80.00401358
271.5000000,  79.78732491,  80.65562448
272.5000000,  81.19764040,  81.00972643
273.5000000,  82.59493754,  80.88360279
274.5000000,  83.41629039,  81.96519441
275.5000000,  85.31909660,  83.92831363
276.5000000,  87.85271634,  85.38500776
277.5000000,  88.99778788,  88.80936378
278.5000000,  92.01921559,  90.81354389
279.5000000,  94.52620197,  90.17669242
280.5000000,  94.95410327,  92.29792615
281.5000000,  96.88971427,  95.40610554
282.5000000,  99.30292402,  95.30609404
283.5000000,  102.1532099,  100.1181741
284.5000000,  104.5821527,  102.5225106
285.5000000,  106.5694498,  103.5195831
286.5000000,  109.3784571,  105.1289066
287.5000000,  112.2055034,  107.6052609
288.5000000,  112.5403962,  108.2462478
289.5000000,  114.4439335,  110.2190672
290.5000000,  116.7160660,  113.9942591
291.5000000,  118.4896271,  114.7939696
292.5000000,  119.3286909,  113.2088308
293.5000000,  120.8167957,  115.9541522
294.5000000,  121.5794459,  118.6827388
295.5000000,  120.7878097,  118.8001170
296.5000000,  122.7905004,  119.6830928
297.5000000,  123.5891437,  119.6347018
298.5000000,  124.6844037,  120.1152387
299.5000000,  122.7666740,  120.9722874
300.5000000,  125.0526235,  121.1192278
301.5000000,  122.9072562,  119.8534672
302.5000000,  122.7663142,  119.8750707
303.5000000,  121.5618902,  120.4674421
304.5000000,  121.0107946,  117.4942099
305.5000000,  120.6921208,  116.5819966
306.5000000,  120.2739847,  117.3656892
307.5000000,  117.0557607,  116.7490917
308.5000000,  116.0434518,  114.8771829
309.5000000,  114.5850697,  114.4575764
310.5000000,  114.6631388,  112.2037676
311.5000000,  111.4689200,  109.4117108
312.5000000,  111.2163063,  108.9576570
313.5000000,  108.3007519,  106.8661398
314.5000000,  107.7129037,  107.0195895
315.5000000,  106.3123302,  106.0156436
316.5000000,  104.4604133,  103.8111074
317.5000000,  102.2672242,  101.8240876
318.5000000,  100.9554291,  101.1270891
319.5000000,  100.5635107,  101.0579739
320.5000000,  98.03935689,  97.08439219
321.5000000,  94.80552884,  95.34849142
322.5000000,  94.42475123,  94.24318134
323.5000000,  94.46071911,  92.59189379
324.5000000,  93.50312318,  91.83162856
325.5000000,  90.64328284,  89.59982901
326.5000000,  88.28995456,  88.72799155
327.5000000,  86.58939173,  86.98070661
328.5000000,  87.38736175,  85.36535097
329.5000000,  85.18426713,  85.99155398
330.5000000,  84.22474909,  83.68018534
331.5000000,  82.25178765,  82.01863678
332.5000000,  80.66749057,  81.04609549
333.5000000,  81.92259061,  79.15216633
334.5000000,  80.28151029,  78.26699280
335.5000000,  78.83778720,  78.13653315
336.5000000,  77.99267657,  77.65355405
337.5000000,  77.13875731,  78.14311757
338.5000000,  76.63488536,  77.08245310
339.5000000,  76.28043304,  75.06906994
340.5000000,  76.74670752,  75.38408715
341.5000000,  75.53494718,  74.89929655
342.5000000,  74.73354407,  73.19817618
343.5000000,  74.12308851,  72.94278869
344.5000000,  73.12473900,  72.38607916
345.5000000,  73.35283622,  72.27176503
346.5000000,  73.06774660,  72.87312144
347.5000000,  74.02148825,  71.88483383
348.5000000,  74.04871367,  71.55530491
349.5000000,  72.14823807,  71.44036085
350.5000000,  72.28412502,  69.95318041
351.5000000,  72.26580271,  70.23544390
352.5000000,  73.50045660,  70.56355357
353.5000000,  73.23789366,  69.49756879
354.5000000,  73.04981505,  70.33170608
355.5000000,  72.50958775,  69.42074376
356.5000000,  73.29188717,  70.75484525
357.5000000,  73.38160424,  71.11617837
358.5000000,  72.61561464,  71.23547092
359.5000000,  73.18076277,  70.66599944
