# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
229.0000000,  119.9851502,  112.6683088
231.0000000,  125.4943235,  117.6762060
233.0000000,  128.3469976,  120.3279726
235.0000000,  132.5636842,  121.9794746
237.0000000,  134.1289213,  123.9825976
239.0000000,  136.5501045,  124.4555988
241.0000000,  134.9707824,  122.4760894
243.0000000,  132.6228454,  121.9298928
245.0000000,  129.0269842,  118.2934830
247.0000000,  124.8765680,  113.8904606
249.0000000,  119.0560245,  108.6728427
251.0000000,  113.2273075,  102.5724394
253.0000000,  106.8888919,  98.07971521
255.0000000,  100.1727987,  91.99891752
257.0000000,  94.48234635,  87.54122287
259.0000000,  89.62302938,  82.85265034
261.0000000,  84.96280515,  78.73275291
263.0000000,  80.37500408,  76.09310741
265.0000000,  79.03618305,  74.89872050
267.0000000,  78.13606847,  74.47500182
269.0000000,  76.67538200,  75.06388948
271.0000000,  77.31218895,  76.22047408
273.0000000,  78.75749429,  77.77944257
275.0000000,  80.73821545,  80.90132970
277.0000000,  83.99099918,  84.37086082
279.0000000,  87.32434607,  89.02556697
281.0000000,  90.67734665,  92.17510790
283.0000000,  95.61758313,  96.28348266
285.0000000,  99.08449659,  101.5667277
287.0000000,  102.6826723,  105.6818265
289.0000000,  106.3514731,  109.5452825
291.0000000,  110.2670106,  114.2429769
293.0000000,  113.5447877,  117.3587323
295.0000000,  116.2081170,  119.3254008
297.0000000,  117.7291075,  120.5770282
299.0000000,  117.2698866,  123.2420953
301.0000000,  117.6990865,  123.0122658
303.0000000,  117.6890936,  121.9166261
305.0000000,  115.4966536,  120.9881488
307.0000000,  113.9167061,  119.4451383
309.0000000,  111.8249237,  118.0754315
311.0000000,  108.6370370,  116.0355823
313.0000000,  106.9209633,  113.4985176
315.0000000,  104.2983044,  109.5089296
317.0000000,  100.8929405,  106.4035124
319.0000000,  98.96002758,  104.9770453
321.0000000,  97.33349914,  101.2598470
323.0000000,  95.21692333,  97.60245302
325.0000000,  91.63625762,  96.18501090
327.0000000,  89.18840596,  94.55397982
329.0000000,  87.15599438,  91.66414720
331.0000000,  85.76351681,  89.86403529
333.0000000,  83.51085406,  88.37667563
335.0000000,  81.50407811,  85.60487138
337.0000000,  80.42819923,  84.33271840
339.0000000,  79.75590816,  83.60041312
341.0000000,  78.15363949,  82.19655834
343.0000000,  77.73800035,  81.94092026
345.0000000,  77.02811051,  82.08834700
347.0000000,  77.40910286,  80.62281126
349.0000000,  76.20424413,  79.78193460
351.0000000,  76.57198916,  79.56794955
353.0000000,  75.81109131,  79.95896570
355.0000000,  75.52398389,  80.20695767
357.0000000,  74.90977811,  78.90780194
359.0000000,  75.04530607,  78.97406999
