# Dihedral Angle (Degree),  Occurrence,  Occurrence
64.50000000,  121.8813470,  124.1389953
65.50000000,  120.4717871,  123.1935427
66.50000000,  119.1309196,  123.5263806
67.50000000,  118.0505140,  121.1515476
68.50000000,  116.8211754,  120.9014625
69.50000000,  115.5661807,  118.7741892
70.50000000,  113.6568081,  116.1534110
71.50000000,  110.8826531,  115.6324561
72.50000000,  108.6421300,  113.9713319
73.50000000,  107.6872388,  111.2022776
74.50000000,  104.5708538,  107.8438487
75.50000000,  102.5649224,  105.5674522
76.50000000,  101.2875883,  102.3973326
77.50000000,  99.25805272,  101.4581077
78.50000000,  93.98546769,  98.80149848
79.50000000,  94.43278261,  97.37185321
80.50000000,  92.19583246,  95.95043550
81.50000000,  89.69099163,  94.25077015
82.50000000,  87.92907951,  93.34357386
83.50000000,  87.39362904,  90.21181822
84.50000000,  84.94297040,  87.94593371
85.50000000,  83.31895199,  86.78856456
86.50000000,  81.60582420,  84.79040853
87.50000000,  81.20890415,  81.89215877
88.50000000,  81.34166601,  81.85110905
89.50000000,  78.58714556,  82.74049849
90.50000000,  78.14809658,  82.21963746
91.50000000,  80.47805962,  82.63655215
92.50000000,  79.94965742,  82.23904978
93.50000000,  80.32405923,  81.24941030
94.50000000,  81.01722888,  81.11839570
95.50000000,  82.69318009,  82.60532036
96.50000000,  82.60039809,  83.43792607
97.50000000,  83.00313340,  85.48536735
98.50000000,  85.35273796,  85.56677218
99.50000000,  85.89709109,  87.44774298
100.5000000,  88.51732235,  89.28312142
101.5000000,  91.34122569,  92.32061978
102.5000000,  91.83026823,  94.47345224
103.5000000,  94.93729324,  96.21841389
104.5000000,  98.73253348,  99.82519245
105.5000000,  101.7231616,  101.9232279
106.5000000,  104.1535985,  106.8248987
107.5000000,  106.3625271,  109.3016414
108.5000000,  109.6111980,  111.8830493
109.5000000,  111.5242585,  115.2948525
110.5000000,  114.7124025,  119.2976562
111.5000000,  118.1913902,  119.7860126
112.5000000,  120.2109591,  122.1985300
113.5000000,  123.7128995,  125.4105610
114.5000000,  126.3339208,  127.0958721
115.5000000,  128.1518794,  127.7959850
116.5000000,  128.7028958,  130.7440979
117.5000000,  129.3007347,  133.9952632
118.5000000,  131.5758741,  134.7047759
119.5000000,  130.9740739,  134.4063226
120.5000000,  131.1302880,  134.4918366
121.5000000,  130.0907101,  134.1417845
122.5000000,  131.5335945,  133.2498923
123.5000000,  131.9334652,  134.1271532
124.5000000,  130.8084657,  131.7073346
125.5000000,  128.7173980,  131.9249938
126.5000000,  127.4241788,  130.6376939
127.5000000,  126.6252663,  128.7482710
128.5000000,  123.9772537,  125.6753977
129.5000000,  121.7037706,  125.0418196
130.5000000,  119.3635335,  123.8874146
131.5000000,  117.0932271,  121.3661776
132.5000000,  115.3753760,  119.2057391
133.5000000,  111.0498924,  116.9381106
134.5000000,  111.0419305,  115.4957104
135.5000000,  107.3438937,  111.3132958
136.5000000,  104.7365079,  107.2016348
137.5000000,  103.1678508,  106.3646056
138.5000000,  100.2171266,  104.7349181
139.5000000,  98.61351875,  101.3643789
140.5000000,  96.87967769,  99.51384346
141.5000000,  95.46814364,  98.16367357
142.5000000,  93.96246938,  97.51917325
143.5000000,  91.01589153,  94.49380376
144.5000000,  90.20497575,  92.72555374
145.5000000,  88.27192794,  91.67626618
146.5000000,  87.25441495,  90.63583602
147.5000000,  87.21802989,  89.41588540
148.5000000,  87.80227047,  89.73806153
149.5000000,  85.90121308,  87.47027880
150.5000000,  85.07829105,  87.19648831
151.5000000,  84.52203771,  86.78664310
152.5000000,  85.44238272,  86.20398075
153.5000000,  84.38606430,  86.70526205
154.5000000,  85.83982079,  87.38246600
155.5000000,  87.17785627,  87.27917800
156.5000000,  86.99712857,  87.74070276
157.5000000,  88.35893507,  88.80989386
158.5000000,  88.83621288,  90.94380776
159.5000000,  89.79816800,  92.19135960
160.5000000,  91.18761587,  92.06508367
161.5000000,  91.86092233,  92.66576539
162.5000000,  93.99218194,  94.73405161
163.5000000,  95.24166574,  97.31544464
164.5000000,  96.72346545,  98.10628796
165.5000000,  98.95485272,  99.49603416
166.5000000,  100.6767968,  101.1104472
167.5000000,  102.1647316,  102.9280767
168.5000000,  103.1644475,  104.8319637
169.5000000,  105.3861900,  105.4653713
170.5000000,  106.4591753,  107.1133035
171.5000000,  107.4261102,  108.1156371
172.5000000,  109.6773203,  110.1466260
173.5000000,  110.0193015,  110.7208810
174.5000000,  110.3537240,  110.8504604
175.5000000,  113.1744945,  111.0645395
176.5000000,  113.4057556,  114.0842759
177.5000000,  115.2017649,  112.4802249
178.5000000,  115.0097353,  112.8544905
179.5000000,  115.2041706,  113.8114156
180.5000000,  114.5933203,  114.2870338
181.5000000,  114.4813789,  114.1327446
182.5000000,  115.3170649,  113.3110607
183.5000000,  113.8660613,  112.0701505
184.5000000,  112.7040723,  110.7564263
185.5000000,  111.9077458,  111.3209216
186.5000000,  110.6149154,  110.3102712
187.5000000,  110.2373222,  109.1416337
188.5000000,  109.9259300,  107.2070595
189.5000000,  108.9507663,  107.3525018
190.5000000,  105.4565791,  105.1529879
191.5000000,  105.5083508,  102.8961437
192.5000000,  103.8522062,  101.8246216
193.5000000,  101.7412896,  99.66364695
194.5000000,  99.99192107,  98.96881182
195.5000000,  98.75840385,  98.18676063
196.5000000,  97.15606570,  95.46093036
197.5000000,  97.02391839,  93.89619030
198.5000000,  94.84944322,  92.91131027
199.5000000,  93.45239141,  91.85733601
200.5000000,  92.30562368,  89.00319250
201.5000000,  89.75870476,  88.85316882
202.5000000,  89.15742883,  89.65103468
203.5000000,  87.87616679,  87.75572952
204.5000000,  87.01717898,  86.82167155
205.5000000,  86.55399762,  88.81107826
206.5000000,  87.43433356,  87.25489627
207.5000000,  88.04826940,  85.34047649
208.5000000,  87.35243089,  86.55138961
209.5000000,  86.57218914,  86.26259005
210.5000000,  86.55058338,  86.75144665
211.5000000,  87.99945616,  86.79169058
212.5000000,  88.25382689,  88.22336128
213.5000000,  89.71038650,  88.12617148
214.5000000,  89.13570593,  89.55533192
215.5000000,  91.16400732,  92.97947634
216.5000000,  92.22118262,  92.12637936
217.5000000,  92.73321210,  94.72919862
218.5000000,  95.32356220,  96.97816731
219.5000000,  97.77693013,  97.51859216
220.5000000,  100.1885374,  99.50780955
221.5000000,  101.8561359,  101.6762995
222.5000000,  104.3341289,  103.3177818
223.5000000,  107.7353831,  106.5252970
224.5000000,  108.9497600,  108.9332287
225.5000000,  111.1279046,  110.4909505
226.5000000,  112.8485777,  113.6829504
227.5000000,  115.1441212,  115.7338453
228.5000000,  116.3689852,  115.5143831
229.5000000,  119.5558368,  119.6640590
230.5000000,  121.3908075,  121.4692160
231.5000000,  124.8028806,  122.6515041
232.5000000,  125.0026353,  125.2244190
233.5000000,  127.8364280,  126.3952245
234.5000000,  128.6606645,  128.7337383
235.5000000,  130.4961269,  129.4069146
236.5000000,  130.9904201,  130.2493438
237.5000000,  131.7097270,  130.9443377
238.5000000,  131.3219006,  130.6175627
239.5000000,  133.5374985,  129.3822872
240.5000000,  132.1676723,  129.8003015
241.5000000,  129.5831282,  129.6934358
242.5000000,  129.3578479,  127.9166148
243.5000000,  127.5355771,  127.5492569
244.5000000,  126.5148875,  125.4747848
245.5000000,  124.1480250,  122.4421896
246.5000000,  122.5435189,  121.4160189
247.5000000,  122.2285814,  119.6946839
248.5000000,  120.3078361,  116.6665133
249.5000000,  116.6925986,  114.2368484
250.5000000,  113.0283815,  110.8812869
251.5000000,  109.7001734,  108.7897641
252.5000000,  106.6973413,  105.6198774
253.5000000,  103.4668939,  101.8025813
254.5000000,  99.56171757,  100.9462499
255.5000000,  98.11505652,  96.48260514
256.5000000,  95.55913837,  92.04487949
257.5000000,  93.37015157,  91.34319029
258.5000000,  91.25063512,  89.33431657
259.5000000,  87.71741320,  86.24003810
260.5000000,  85.98534441,  83.57345660
261.5000000,  85.81811636,  83.09543468
262.5000000,  83.15600498,  81.55659102
263.5000000,  81.71785695,  80.84299554
264.5000000,  80.53175336,  78.29148963
265.5000000,  81.14563874,  78.36752720
266.5000000,  80.25051986,  76.91330259
267.5000000,  78.63062420,  76.42621729
268.5000000,  79.31077415,  77.36224694
269.5000000,  78.51440443,  77.37719154
270.5000000,  81.90195238,  78.46571895
271.5000000,  82.06578435,  78.89786229
272.5000000,  83.08319999,  78.75848841
273.5000000,  83.96285186,  79.87597031
274.5000000,  83.89424487,  81.77172160
275.5000000,  84.94708630,  83.05901959
276.5000000,  87.50312495,  84.10283460
277.5000000,  89.27779549,  86.36990920
278.5000000,  91.15627372,  88.08995409
279.5000000,  92.79830614,  90.43654269
280.5000000,  93.82840678,  91.75276029
281.5000000,  97.28951045,  93.91940090
282.5000000,  99.13976643,  94.50610537
283.5000000,  101.5789802,  96.74206361
284.5000000,  104.2598337,  99.57252553
285.5000000,  104.7637063,  101.3913315
286.5000000,  106.2506808,  102.6493713
287.5000000,  109.7468749,  105.6996373
288.5000000,  110.8076431,  107.0850678
289.5000000,  114.0889128,  109.3411316
290.5000000,  115.3470437,  112.0381747
291.5000000,  117.4310661,  113.5098664
292.5000000,  118.6373811,  114.1207159
293.5000000,  119.8604233,  116.0032863
294.5000000,  120.4675187,  116.2469866
295.5000000,  121.6517049,  116.6936671
296.5000000,  121.5892633,  116.4254367
297.5000000,  122.6908202,  118.3423059
298.5000000,  122.5118751,  118.5920432
299.5000000,  122.7843957,  119.2809314
300.5000000,  122.3409393,  119.6024308
301.5000000,  122.1063919,  118.8074276
302.5000000,  121.4523469,  118.3215197
303.5000000,  119.2306511,  118.9531615
304.5000000,  120.5319796,  117.8843673
305.5000000,  120.4862398,  116.5648298
306.5000000,  118.5284466,  115.9065628
307.5000000,  117.9761946,  116.1193127
308.5000000,  116.3733465,  113.6167724
309.5000000,  115.8156939,  110.8384655
310.5000000,  113.6661573,  110.2075697
311.5000000,  114.4817242,  111.1885430
312.5000000,  109.7367351,  108.3483009
313.5000000,  109.2789847,  107.9867126
314.5000000,  109.2560263,  106.0838021
315.5000000,  107.9625725,  103.9309082
316.5000000,  105.6362425,  102.2872624
317.5000000,  104.4929786,  100.8831144
318.5000000,  101.8732455,  100.0637495
319.5000000,  99.52336564,  98.74346775
320.5000000,  100.0022078,  97.19231687
321.5000000,  99.36416364,  95.64615440
322.5000000,  97.56701669,  94.47069407
323.5000000,  95.59590829,  93.10407850
324.5000000,  93.86661946,  92.17148562
325.5000000,  93.12001594,  90.94449095
326.5000000,  91.65609933,  90.54912471
327.5000000,  90.42729308,  87.88684674
328.5000000,  89.96836339,  86.88948049
329.5000000,  87.29175717,  86.35725804
330.5000000,  86.57303404,  84.00442408
331.5000000,  85.89023473,  84.53465867
332.5000000,  85.03161558,  81.33357514
333.5000000,  82.35083862,  82.57466598
334.5000000,  82.89895004,  80.99086733
335.5000000,  82.51898344,  79.48815482
336.5000000,  81.85199545,  80.05061801
337.5000000,  81.40514288,  78.80953377
338.5000000,  80.57097082,  77.77646386
339.5000000,  79.14750302,  76.95410112
340.5000000,  79.22850957,  77.17908506
341.5000000,  78.49243991,  75.64917835
342.5000000,  77.79945568,  75.03523813
343.5000000,  77.69928408,  74.78369183
344.5000000,  77.24970573,  74.75887332
345.5000000,  76.32990104,  74.58522088
346.5000000,  76.92442697,  75.03622835
347.5000000,  76.21081861,  74.45853653
348.5000000,  75.84240266,  74.13242540
349.5000000,  75.43930176,  73.14998246
350.5000000,  75.67546463,  73.52979430
351.5000000,  76.22681866,  74.62762893
352.5000000,  76.02165944,  74.41807581
353.5000000,  76.07232568,  74.60859206
354.5000000,  74.18791935,  72.93525154
355.5000000,  76.61632892,  73.08516126
356.5000000,  75.14100484,  73.01100448
357.5000000,  74.87657333,  72.24349732
358.5000000,  74.55548960,  72.76573633
359.5000000,  75.13089900,  72.78740701
