# Dihedral Angle (Degree),  Occurrence,  Occurrence
102.5000000,  90.62417223,  92.30758125
103.5000000,  92.66215333,  94.04754394
104.5000000,  97.71718016,  96.57294893
105.5000000,  101.1547174,  101.0823231
106.5000000,  103.9031282,  102.2222975
107.5000000,  108.0529178,  106.5468984
108.5000000,  110.1783067,  108.9976297
109.5000000,  112.9362806,  110.7709947
110.5000000,  116.2058540,  114.1505857
111.5000000,  118.6150060,  117.8325085
112.5000000,  121.3572462,  120.9319716
113.5000000,  123.6501605,  122.3864519
114.5000000,  125.7712347,  124.8230865
115.5000000,  129.1286439,  128.9813814
116.5000000,  131.5362137,  131.1354072
117.5000000,  133.1864890,  131.8502304
118.5000000,  133.7926035,  132.0467726
119.5000000,  133.9122805,  132.6774495
120.5000000,  134.7938572,  132.3827329
121.5000000,  135.0250733,  134.2312093
122.5000000,  135.4185773,  134.5505344
123.5000000,  135.0041738,  133.3406273
124.5000000,  132.5473871,  133.1268471
125.5000000,  131.9256032,  131.0155115
126.5000000,  131.9447512,  129.8891916
127.5000000,  127.2790075,  130.1657751
128.5000000,  128.6035835,  127.1087213
129.5000000,  125.1170874,  126.4449424
130.5000000,  123.2760262,  124.0810436
131.5000000,  119.7220616,  120.3839655
132.5000000,  118.9795836,  118.4486260
133.5000000,  116.4776848,  117.5502421
134.5000000,  114.5025702,  114.8069239
135.5000000,  111.2168037,  111.2212705
136.5000000,  107.6869365,  109.0851788
137.5000000,  104.8270901,  106.6337644
138.5000000,  102.9435636,  104.2469527
139.5000000,  101.1745345,  102.7887010
140.5000000,  98.28626154,  101.0039174
141.5000000,  96.40798830,  99.32960479
142.5000000,  95.56438851,  97.70322006
143.5000000,  92.45821250,  94.88593801
144.5000000,  91.63275678,  92.51435283
145.5000000,  90.95070939,  91.74574907
146.5000000,  89.02625421,  91.34548277
147.5000000,  87.41295083,  90.54610523
148.5000000,  87.89935679,  89.84915502
149.5000000,  87.65186700,  88.17154571
150.5000000,  86.61900331,  88.11891899
151.5000000,  86.35406233,  86.68021883
152.5000000,  87.16849419,  87.26092570
153.5000000,  86.60009289,  89.01803065
154.5000000,  87.24976575,  89.35109036
155.5000000,  88.67360436,  89.04736888
156.5000000,  88.05084588,  89.67299371
157.5000000,  89.01063981,  90.09232509
158.5000000,  90.14461474,  91.68764116
159.5000000,  91.47607632,  93.18618325
160.5000000,  92.46758052,  93.77240935
161.5000000,  94.06371171,  94.88298296
162.5000000,  95.60110123,  95.46018163
163.5000000,  96.26588815,  96.91527913
164.5000000,  99.56488919,  98.06301479
165.5000000,  101.7702652,  100.2696471
166.5000000,  102.6057345,  102.2730658
167.5000000,  104.3917780,  103.4499709
168.5000000,  104.7954797,  103.9456358
169.5000000,  107.1705345,  105.9705518
170.5000000,  108.0067707,  106.9202142
171.5000000,  109.2200821,  109.0652261
172.5000000,  111.6545135,  109.1238079
173.5000000,  112.2819421,  109.4058477
174.5000000,  112.8067169,  112.7577515
175.5000000,  114.0876798,  112.7882826
176.5000000,  114.7853579,  113.8236668
177.5000000,  115.5403868,  114.8647930
178.5000000,  116.5860997,  114.2582941
179.5000000,  115.4151603,  115.6022918
180.5000000,  116.6062476,  114.5607256
181.5000000,  116.2080302,  115.4089897
182.5000000,  116.2901488,  114.0413577
183.5000000,  113.6622513,  113.5150256
184.5000000,  113.7071116,  112.8696926
185.5000000,  112.5313190,  112.2663637
186.5000000,  111.4001732,  110.9877219
187.5000000,  111.1877826,  110.4403603
188.5000000,  110.2753945,  108.2861202
189.5000000,  107.1770300,  106.8982933
190.5000000,  106.6119483,  104.9686037
191.5000000,  105.3688633,  103.5419546
192.5000000,  103.7231085,  101.9864164
193.5000000,  102.5597988,  99.93306152
194.5000000,  100.2651132,  99.45407846
195.5000000,  98.30997431,  96.90015998
196.5000000,  96.14789228,  95.60353445
197.5000000,  95.74477081,  94.12244826
198.5000000,  93.29674157,  93.16822148
199.5000000,  91.57542684,  90.95200604
200.5000000,  91.02352568,  90.37164159
201.5000000,  89.45141622,  88.51145583
202.5000000,  87.16194784,  86.50616860
203.5000000,  86.66721326,  87.60867726
204.5000000,  85.84465913,  86.96922470
205.5000000,  84.02750245,  85.88387475
206.5000000,  85.19374741,  85.56989843
207.5000000,  85.02062440,  85.10554122
208.5000000,  85.43694232,  84.34433686
209.5000000,  84.28290627,  85.52742074
210.5000000,  84.14595725,  85.39143461
211.5000000,  84.30968458,  85.12732645
212.5000000,  84.97873796,  86.56982834
213.5000000,  85.89212728,  88.20484084
214.5000000,  86.64046932,  88.82025978
215.5000000,  87.51784147,  91.73625210
216.5000000,  88.08713547,  91.93476791
217.5000000,  91.28328167,  94.19135622
218.5000000,  93.62484267,  94.77902047
219.5000000,  94.18357987,  98.25025817
220.5000000,  96.60576234,  100.0600704
221.5000000,  98.08586684,  102.3873524
222.5000000,  101.1985307,  103.4081845
223.5000000,  103.1783555,  106.0960496
224.5000000,  104.7600404,  107.7690684
225.5000000,  107.5022632,  110.4363503
226.5000000,  108.4641778,  114.5323316
227.5000000,  111.7290190,  117.3818410
228.5000000,  114.6493416,  118.0727322
229.5000000,  116.9480981,  120.9991310
230.5000000,  119.4255699,  123.6357979
231.5000000,  119.6424732,  124.1481343
232.5000000,  122.1654188,  126.3084892
233.5000000,  124.6515667,  129.6587177
234.5000000,  125.1225884,  130.4338894
235.5000000,  126.7688354,  131.4917288
236.5000000,  127.4751972,  131.5961707
237.5000000,  127.7808824,  133.0283530
238.5000000,  129.0433604,  132.8259722
239.5000000,  128.0128346,  131.9981812
240.5000000,  128.7778031,  132.7307836
241.5000000,  124.6040394,  130.6245066
242.5000000,  126.1798538,  130.7580878
243.5000000,  125.9403992,  129.7104385
244.5000000,  123.4338887,  125.9890444
245.5000000,  121.5081532,  125.4023212
246.5000000,  119.5397499,  123.9339541
247.5000000,  118.1951743,  120.9909357
248.5000000,  114.4058942,  118.3234416
249.5000000,  112.0449400,  114.3229707
250.5000000,  109.4243345,  110.1494548
251.5000000,  107.1852199,  107.6852572
252.5000000,  102.9780996,  104.5078826
253.5000000,  100.4415721,  102.3014748
254.5000000,  99.02021049,  99.07266796
255.5000000,  95.39933219,  96.76540468
256.5000000,  92.09448811,  92.36163902
257.5000000,  91.11640444,  91.26957107
258.5000000,  88.39944676,  88.36590780
259.5000000,  84.53395981,  86.44987379
260.5000000,  83.46380275,  84.56388874
261.5000000,  81.08604684,  83.30239479
262.5000000,  79.23401751,  81.30672647
263.5000000,  78.64580778,  79.06927440
264.5000000,  78.75444215,  78.32207704
265.5000000,  77.19062093,  77.21925001
266.5000000,  77.35043133,  76.66321068
267.5000000,  76.29453757,  76.72705989
268.5000000,  77.31115770,  76.73541504
269.5000000,  77.69858846,  76.50395356
270.5000000,  77.38973810,  78.29614413
271.5000000,  79.16551963,  78.64974052
272.5000000,  81.44780290,  79.70427759
273.5000000,  81.05607509,  80.37923189
274.5000000,  82.68737708,  80.61676333
275.5000000,  85.66076240,  82.64791177
276.5000000,  86.10501302,  83.52319437
277.5000000,  87.52695162,  86.25875387
278.5000000,  90.83176505,  88.42077293
279.5000000,  93.39594262,  89.63374104
280.5000000,  95.18562644,  93.59612938
281.5000000,  96.83934241,  94.96551643
282.5000000,  100.2959660,  96.28796475
283.5000000,  101.5859334,  98.66705952
284.5000000,  104.2912637,  101.2289063
285.5000000,  104.4698263,  102.2334820
286.5000000,  107.4787324,  103.3053873
287.5000000,  111.5221584,  106.5796088
288.5000000,  111.9694813,  108.3219648
289.5000000,  113.9427315,  111.3548180
290.5000000,  116.6294567,  111.5375099
291.5000000,  118.1290240,  113.2218457
292.5000000,  120.4452486,  114.7138647
293.5000000,  120.1305081,  115.9840751
294.5000000,  121.2309816,  118.7444463
295.5000000,  122.3734988,  118.4471872
296.5000000,  121.9385974,  119.1537599
297.5000000,  125.1112338,  119.5190897
298.5000000,  123.0776993,  120.7075450
299.5000000,  124.5990289,  121.3996095
300.5000000,  125.4740632,  121.0632084
301.5000000,  124.7976392,  120.1271374
302.5000000,  125.2179223,  119.1194275
303.5000000,  123.8453865,  118.4712728
304.5000000,  123.2784644,  119.9472704
305.5000000,  123.9011829,  119.0748242
306.5000000,  122.6503819,  118.4007322
307.5000000,  122.9670147,  117.2751567
308.5000000,  121.9710754,  115.9526015
309.5000000,  119.9076842,  115.0865186
310.5000000,  118.6564579,  111.9913679
311.5000000,  116.9067010,  112.1877524
312.5000000,  115.1175392,  110.6066794
313.5000000,  114.5445433,  109.0046611
314.5000000,  112.3798023,  107.6423187
315.5000000,  110.9141817,  106.6153630
316.5000000,  108.2310027,  104.7777240
317.5000000,  106.5261426,  103.3876497
318.5000000,  106.3407610,  101.5053492
319.5000000,  104.3262610,  99.99031194
320.5000000,  101.2604339,  99.34280059
321.5000000,  102.2030110,  98.05022430
322.5000000,  100.4241913,  96.08310617
323.5000000,  97.61393356,  94.08351028
324.5000000,  95.90137760,  93.28014219
325.5000000,  95.59673842,  92.63888055
326.5000000,  93.27324533,  91.38013406
327.5000000,  93.58306352,  89.96072005
328.5000000,  92.18700368,  88.33388318
329.5000000,  90.10970967,  89.29911037
330.5000000,  88.34342543,  87.49427247
331.5000000,  87.85926216,  86.23435067
332.5000000,  86.99021301,  84.66118520
333.5000000,  87.27733237,  85.75702280
334.5000000,  86.04293737,  83.96309018
335.5000000,  85.71276405,  82.74405972
336.5000000,  84.19265517,  81.19210133
337.5000000,  83.08998330,  80.10426740
338.5000000,  82.99306072,  78.68275714
339.5000000,  82.29532806,  78.60755845
340.5000000,  81.13109404,  79.05006930
341.5000000,  80.81177609,  79.40859970
342.5000000,  79.83261811,  77.32294550
343.5000000,  79.04474014,  77.40982438
344.5000000,  79.32664843,  77.16070720
345.5000000,  78.94070946,  76.26070149
346.5000000,  78.49637540,  76.12771123
347.5000000,  78.89364846,  76.85978697
348.5000000,  78.50726944,  76.65270825
349.5000000,  77.45705090,  74.43406448
350.5000000,  77.75696647,  75.70106634
351.5000000,  78.03743958,  76.44018317
352.5000000,  77.66705905,  76.21685587
353.5000000,  76.21532039,  74.57937829
354.5000000,  76.76309460,  74.27147530
355.5000000,  77.44369693,  74.57442337
356.5000000,  77.07436645,  74.99598262
357.5000000,  76.41735226,  73.76438371
358.5000000,  76.72375611,  74.58095241
359.5000000,  77.27287263,  73.62546541
