# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
137.0000000,  105.9041349,  107.9415027
139.0000000,  101.4218106,  101.7078408
141.0000000,  97.10891137,  97.65049447
143.0000000,  93.32232012,  93.71082903
145.0000000,  89.88675310,  91.16053480
147.0000000,  87.63587458,  87.38944621
149.0000000,  84.75166277,  85.53478263
151.0000000,  84.09333247,  85.21692390
153.0000000,  85.03390951,  84.73346950
155.0000000,  85.53025912,  84.69750388
157.0000000,  86.01809236,  86.27128970
159.0000000,  87.97747420,  87.27019013
161.0000000,  90.69442287,  90.80952151
163.0000000,  93.66243955,  93.81188243
165.0000000,  96.27083891,  96.50824799
167.0000000,  99.38755347,  99.24741347
169.0000000,  103.0365211,  101.5643877
171.0000000,  104.6197338,  104.0292359
173.0000000,  108.0533510,  106.9303771
175.0000000,  109.6156495,  108.6036556
177.0000000,  111.8864676,  110.4474474
179.0000000,  111.1528400,  112.7315541
181.0000000,  111.8407658,  111.1813824
183.0000000,  111.0944125,  110.9893761
185.0000000,  110.7474572,  108.8459822
187.0000000,  108.0825337,  107.8224972
189.0000000,  106.5713164,  106.2573223
191.0000000,  103.8114782,  103.1631120
193.0000000,  100.5233203,  99.89991632
195.0000000,  98.12051547,  97.27843595
197.0000000,  94.96267534,  93.59164264
199.0000000,  91.70951555,  91.98217494
201.0000000,  90.07899334,  89.38138259
203.0000000,  88.02296018,  87.68977398
205.0000000,  86.08757331,  86.17375805
207.0000000,  85.75974434,  85.57069188
209.0000000,  86.89369228,  84.95886375
211.0000000,  87.44989657,  85.14964422
213.0000000,  90.15505068,  87.98587818
215.0000000,  92.87052011,  89.76459804
217.0000000,  95.23956321,  93.12530368
219.0000000,  99.43027328,  95.67984919
221.0000000,  102.4854906,  102.0444043
223.0000000,  108.6295602,  106.1221094
225.0000000,  113.5670868,  111.8408186
227.0000000,  118.8571932,  116.2984697
229.0000000,  124.4362938,  121.1814397
231.0000000,  127.5091398,  125.7214746
233.0000000,  131.4639439,  130.5340022
235.0000000,  133.5356116,  133.6757132
237.0000000,  135.1715093,  134.7471234
239.0000000,  135.1050212,  135.6100243
241.0000000,  134.0807028,  135.5947708
243.0000000,  132.5362382,  132.9123729
245.0000000,  128.9224403,  129.1019177
247.0000000,  124.6736024,  125.5092625
249.0000000,  119.2759745,  118.8436904
251.0000000,  113.3072224,  113.1737658
253.0000000,  106.8338585,  107.2905206
255.0000000,  100.3634841,  101.6050408
257.0000000,  94.56335453,  96.44420256
259.0000000,  90.16880609,  90.50631259
261.0000000,  85.90229687,  86.31404197
263.0000000,  82.03709724,  83.26871970
265.0000000,  80.88632104,  81.77895515
267.0000000,  79.43095608,  80.94805467
269.0000000,  78.95133451,  81.12717546
271.0000000,  79.72934987,  81.45033653
273.0000000,  82.50749985,  83.13729387
275.0000000,  83.88622726,  84.68304559
277.0000000,  86.89654573,  89.89800771
279.0000000,  91.72251917,  93.87409750
281.0000000,  95.93878442,  98.63505209
283.0000000,  99.48994164,  102.8805687
285.0000000,  103.3524358,  107.6164809
287.0000000,  108.6315814,  111.5046086
289.0000000,  112.2978524,  116.2618059
291.0000000,  115.0399585,  119.8207425
293.0000000,  118.7523378,  122.2763591
295.0000000,  120.5486024,  124.6131460
297.0000000,  122.6816369,  126.6099732
299.0000000,  122.2235922,  126.0631087
301.0000000,  121.6173613,  125.7049669
303.0000000,  121.5698016,  125.2298943
305.0000000,  120.6645810,  124.8760547
307.0000000,  117.8461082,  122.1537980
309.0000000,  116.5680563,  120.1274973
311.0000000,  113.1196852,  117.3847033
313.0000000,  110.0627049,  113.7742890
315.0000000,  107.9070736,  109.7665635
317.0000000,  103.9616721,  107.8045706
319.0000000,  100.5917442,  103.0288042
321.0000000,  97.46385967,  100.2421801
323.0000000,  95.72551593,  96.69799934
325.0000000,  92.05296347,  94.30734410
327.0000000,  90.35999434,  91.56886872
329.0000000,  88.65213225,  89.20743344
331.0000000,  85.96340041,  85.55070813
333.0000000,  83.56293496,  84.60904984
335.0000000,  82.56133645,  82.14026838
337.0000000,  80.09382693,  80.00650392
339.0000000,  78.81433639,  78.28836512
341.0000000,  78.12869599,  77.12619516
343.0000000,  76.99416364,  75.96616691
345.0000000,  77.69888108,  75.41703308
347.0000000,  76.80898333,  75.60146555
349.0000000,  76.13642641,  74.53247508
351.0000000,  75.76999672,  74.02162927
353.0000000,  75.52092998,  74.55553517
355.0000000,  75.36473979,  74.39694136
357.0000000,  75.43911071,  74.60823207
359.0000000,  75.25336307,  73.89525215
