#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
221900,5170.908072340731,9130.691572422798,14301.59964476353,292.84492725274237,22.7449583154418,1.1328479889104324,79.5
222000,4992.479706648264,9280.979039862503,14273.458746510767,297.66503557863354,22.762530195515588,1.1319734697409032,79.5
222100,5317.169298327579,9055.665248265745,14372.834546593323,290.43863871856695,22.793566804113436,1.1304321305628173,79.5
222200,5253.423356459272,9096.881308935262,14350.304665394535,291.7605445339889,22.793566804113436,1.1304321305628173,79.5
222300,5213.564471127516,9101.080763610127,14314.645234737643,291.895231922015,22.65953729521891,1.1371185540905342,79.5
222400,5241.871132117638,9057.695025785271,14299.56615790291,290.5037389407495,22.813584838793112,1.1294402202710974,79.5
222500,5220.16976863717,9013.121181960887,14233.290950598057,289.07414032288017,22.826481831996706,1.1288020850143412,79.5
222600,5202.689170682643,8960.97773023314,14163.666900915783,287.40176477423734,22.64880001665707,1.1376576360138204,79.5
222700,5132.4392985219165,9150.831502838479,14283.270801360395,293.49086698366796,22.90345751392362,1.1250083211163935,79.5
222800,5296.832041661757,9004.796254724943,14301.6282963867,288.8071383448309,22.784325312786837,1.1308906422188127,79.5
222900,5026.179628529957,9207.8906104461,14234.070238976057,295.3209003479453,22.60420365684033,1.1399021472584616,79.5
223000,5113.682923193512,9263.962567861046,14377.645491054558,297.119273248821,22.60420365684033,1.1399021472584616,79.5
223100,5307.165636092097,9120.547509257009,14427.713145349106,292.5195808738541,22.755288886287456,1.1323336923675373,79.5
223200,5192.5385822471,9226.999466990423,14419.538049237523,295.93377086933134,22.736874220454457,1.1332507729809154,79.5
223300,5202.04704993638,9405.449467909577,14607.496517845957,301.6571245849749,22.78026713239132,1.1310921042213018,79.5
223400,5342.720781229684,9291.485745431377,14634.20652666106,298.0020128386338,22.597292451466238,1.1402507774256814,79.5
223500,5217.89445973988,9320.282010345043,14538.176470084923,298.9255836368484,22.736563901367667,1.133266240108952,79.5
223600,5490.660967549367,9073.692220715833,14564.3531882652,291.016810414967,22.79292924989665,1.130463750534245,79.5
223700,5398.055746275277,9121.46534643931,14519.521092714587,292.54901828949227,22.726598725734146,1.133763155518887,79.5
223800,5331.397335066598,9147.488514335593,14478.885849402192,293.3836486840277,22.836269644338458,1.1283182711887396,79.5
223900,5259.865017323493,9201.9119402172,14461.776957540693,295.1291489089264,22.656266001186815,1.1372827404193664,79.5
224000,5151.877392948336,9057.064722263609,14208.942115211945,290.4835234743213,22.8589696152289,1.1271978010913437,79.5
224100,5017.994157537476,9397.607285253544,14415.60144279102,301.4056054759136,22.870525293314582,1.1266282673897237,79.5
224200,5214.723216147868,9213.640063435872,14428.36327958374,295.50530019643196,22.787071369207496,1.130754359259989,79.5
224300,5233.071971862686,9343.728716186226,14576.800688048912,299.6775802202304,22.608953525644342,1.1396626675477908,79.5
224400,5399.566682687539,9119.374174997038,14518.940857684576,292.4819490051968,22.7018556126303,1.1349988619945448,79.5
224500,5481.9847874508705,9121.898945009116,14603.883732459986,292.5629249186478,22.805187066598457,1.1298561248479648,79.5
224600,5218.898142436607,9283.534096122858,14502.432238559464,297.7469828505083,22.804026892732185,1.1299136072196032,79.5
224700,5225.72119225288,9285.774241187859,14511.49543344074,297.81883010472694,22.829111190786293,1.1286720744476078,79.5
224800,5286.228254129142,9210.51828539013,14496.746539519272,295.40517668908825,22.98184164508053,1.1211712570047851,79.5
224900,5242.480737792212,9192.831291326598,14435.31202911881,294.8379089800904,22.77649122091345,1.1312796179000961,79.5
225000,5245.495866004865,9280.650252569189,14526.146118574054,297.65449051857655,22.785595249265327,1.1308276129556303,79.5
225100,5350.989034542887,9108.54179288899,14459.530827431876,292.1345264550817,22.745147468717438,1.1328385679159898,79.5
225200,5479.809435859577,9006.384310570947,14486.193746430525,288.85807140888284,22.925034976877498,1.1239494426721,79.5
225300,5344.028812345248,9142.212704332123,14486.241516677372,293.2144397928489,22.81757230116304,1.129242846058014,79.5
225400,5528.907919642741,9233.53234347259,14762.440263115332,296.1432971382888,22.94023886797199,1.1232045330388372,79.5
225500,5462.497128280062,9440.490392953006,14902.987521233068,302.7809778072439,22.957542816684615,1.1223579322597952,79.5
225600,5711.843855961037,9205.129562322067,14916.973418283103,295.2323463834827,22.74470123189314,1.1328607935007462,79.5
225700,5577.188482847509,9389.148632617156,14966.337115464665,301.1343145779229,22.692986773280822,1.135442440562207,79.5
225800,5566.806010297856,9603.013040150046,15169.819050447903,307.99350003711385,22.62614934449312,1.138796526673288,79.5
225900,5634.310010569527,9323.209569219069,14957.519579788595,299.01947803232673,22.779261018056015,1.1311420622941166,79.5
226000,5530.057065547218,9438.617484148454,14968.674549695672,302.72090877104114,22.779261018056015,1.1311420622941166,79.5
226100,5489.718467907631,9520.369068318822,15010.087536226452,305.34289381229195,22.90191048618988,1.1250843156092767,79.5
226200,5401.476883839889,9514.423571326799,14915.900455166688,305.1522063248985,22.719010442147933,1.1341418391048463,79.5
226300,5428.6093634405115,9431.005378629226,14859.614742069738,302.47676883165786,22.75504717782519,1.1323457202325387,79.5
226400,5452.715408576798,9411.471697993064,14864.187106569861,301.85027310135064,22.711729306797015,1.134505432740809,79.5
226500,5332.106569028052,9524.280594736641,14856.387163764693,305.46834659537944,22.753086544691335,1.1324432944466438,79.5
226600,5501.561795654379,9405.901584907837,14907.463380562216,301.67162514809377,22.766177603564742,1.1317921143453311,79.5
226700,5285.251273040441,9632.797740477403,14918.049013517844,308.94877251909685,22.825543137849195,1.1288485066878367,79.5
226800,5225.6087399636235,9601.835757187542,14827.444497151166,307.9557415233391,22.77508936093825,1.131349250804361,79.5
226900,5197.759226412076,9622.221159259097,14819.980385671173,308.6095541660411,22.64796574741872,1.1376995432111416,79.5
227000,5214.900277632965,9716.991955898484,14931.89223353145,311.6490990709821,22.6722385983274,1.1364815244755204,79.5
227100,5250.354955105031,9506.27249786154,14756.627452966572,304.89078028755705,22.773780885440146,1.1314142528688806,79.5
227200,5435.47656854782,9262.507563427296,14697.984131975116,297.0726074881637,22.908442981581675,1.1247634903086219,79.5
227300,5373.655032829745,9298.320147521445,14671.97518035119,298.2212098147891,23.142690564832055,1.113378766972545,79.5
227400,5278.450052832079,9325.268229593932,14603.71828242601,299.08550460248665,22.87555150750798,1.1263807247245172,79.5
227500,5477.271173229987,9087.06829542608,14564.339468656066,291.4458157750078,22.956548492570928,1.1224065452974474,79.5
227600,5444.536142437515,9133.38408842305,14577.920230860565,292.93128321449694,23.144467415328894,1.1132932904921504,79.5
227700,5324.253331197375,9173.577004520248,14497.830335717623,294.22037413353627,22.872208459941664,1.1265453587757996,79.5
227800,5236.262897948596,9232.13752535174,14468.400423300336,296.09856170856904,22.577547395018975,1.141247976792397,79.5
227900,5280.129857537519,9073.760352594305,14353.890210131824,291.0189955807714,22.6806867145071,1.1360582071361602,79.5
228000,5201.625148122519,9219.152214813064,14420.777362935583,295.6820891675911,22.858647830163424,1.1272136688461176,79.5
228100,5268.862214922061,9321.1913912663,14590.053606188361,298.954749838293,22.741040575658424,1.1330431516436374,79.5
228200,5234.140250949014,9448.614560049564,14682.754810998578,303.0415408876535,22.74738392169834,1.1327271907044028,79.5
228300,5190.90155158384,9446.684575637926,14637.586127221766,302.9796412889055,22.47463448381438,1.1464738304890454,79.5
228400,5451.877892841898,9129.669187869205,14581.547080711103,292.8121367321288,22.67026136150327,1.136580645217196,79.5
228500,5337.509470967532,9311.407953424892,14648.917424392424,298.64096964757863,22.81793059798636,1.1292251142079341,79.5
228600,5407.175768297071,9278.088707954896,14685.264476251967,297.5723351483861,22.857301801929353,1.1272800485718282,79.5
228700,5339.815006393415,9353.297439170887,14693.112445564302,299.9844739493766,22.843090437284516,1.127981362952695,79.5
228800,5397.868501442543,9246.649016498386,14644.517517940929,296.56398281445803,22.843090437284516,1.127981362952695,79.5
228900,5251.1563616826825,9306.78222787466,14557.938589557343,298.49261064853636,22.81160105064358,1.1295384409141642,79.5
229000,5503.342843338898,9324.15859557205,14827.501438910947,299.0499157654486,22.564397235340767,1.1419130773475206,79.5
229100,5424.855365657815,9376.16296547169,14801.018331129506,300.7178305996416,22.365975914356376,1.1520436391492617,79.5
229200,5528.777581602037,9302.745011919862,14831.522593521899,298.3631266764616,22.504599479923453,1.144947294373599,79.5
229300,5502.94509902865,9320.45363291024,14823.398731938889,298.93108801701726,22.688104696450047,1.1356867675919837,79.5
229400,5569.201317765481,9218.070114434988,14787.271432200469,295.64738340582215,22.688104696450047,1.1356867675919837,79.5
229500,5345.758210040563,9554.779968680006,14900.53817872057,306.4465405112351,22.688954344936324,1.1356442387681207,79.5
229600,5514.081106072001,9222.884037194712,14736.965143266712,295.8017783768044,22.688954344936324,1.1356442387681207,79.5
229700,5488.971069816143,9407.468574855442,14896.439644671585,301.7218825742233,22.890537114585502,1.125643323986565,79.5
229800,5490.8067986827955,9373.732770609973,14864.539569292769,300.63988795621253,22.702988570061088,1.1349422216367935,79.5
229900,5570.308619998083,9209.49872542476,14779.807345422843,295.37247676033473,22.700686089817395,1.1350573363092185,79.5
230000,5530.685290112684,9121.62134849861,14652.306638611293,292.5540216795799,22.626663028614725,1.1387706730291713,79.5
230100,5159.333310684255,9481.98781501387,14641.321125698125,304.1119076112133,22.3505942019636,1.1528364773065474,79.5
230200,5426.101283001066,9159.291620943552,14585.392903944618,293.76220488303494,22.63488064714933,1.1383572410727485,79.5
230300,5503.877533042731,9145.290763979712,14649.168297022443,293.31316113793304,22.86375329447932,1.1269619626153617,79.5
230400,5067.451297588741,9639.638293990882,14707.089591579623,309.1681667873332,22.626972460581293,1.1387550999316463,79.5
230500,5197.621399088748,9329.98964197172,14527.611041060469,299.2369325259179,22.661161555444348,1.137037050040775,79.5
230600,5251.1608435257585,9405.138898680947,14656.299742206706,301.6471638254373,22.58179214437724,1.141033453888894,79.5
230700,5141.848850665658,9419.163890458116,14561.012741123774,302.09698163651194,22.66018290497748,1.1370861565217127,79.5
230800,5111.095977951569,9438.834454141394,14549.930432092962,302.7278675606678,22.679003814099385,1.1361425085823633,79.5
230900,5150.652951692486,9329.437629829486,14480.090581521972,299.21922806680294,22.480145142474715,1.1461927902242788,79.5
231000,5307.6071996177925,9324.69287590443,14632.300075522222,299.06705151949603,22.889827682464094,1.1256782114283737,79.5
231100,5146.549333416449,9448.610298260182,14595.159631676632,303.04140420103,22.60547953658461,1.1398378098460302,79.5
231200,5199.487466037215,9438.142985262166,14637.630451299381,302.705690362804,22.57173640816503,1.141541785689963,79.5
231300,5344.624431267337,9365.840966743883,14710.46539801122,300.3867773664257,22.590107196680865,1.1406134579691463,79.5
231400,5526.9145921121235,9100.368021712438,14627.282613824562,291.872372443352,22.614473233501975,1.1393845003353087,79.5
231500,5311.492725894699,9283.0826157139,14594.575341608599,297.7325027044571,22.61894787946078,1.139159098947184,79.5
231600,5531.102502893889,9131.915831411696,14663.018334305585,292.8841924093516,22.54862328928655,1.1427119055087611,79.5
231700,5284.834663411813,9429.882560817341,14714.717224229154,302.4407571563284,22.49351237290426,1.1455116416828857,79.5
231800,5305.1148071401985,9324.009995713985,14629.124802854183,299.04514978312625,22.596568157910713,1.1402873261743232,79.5
231900,5257.332728835929,9406.373210399135,14663.705939235064,301.68675139911153,22.790383639016035,1.1305900196163754,79.5
232000,5478.644057984573,9051.872369125957,14530.51642711053,290.31699126098283,22.790383639016035,1.1305900196163754,79.5
232100,5422.351528743064,9175.985245181086,14598.33677392415,294.2976126488816,22.790383639016035,1.1305900196163754,79.5
232200,5436.176576998638,9075.473286598977,14511.649863597615,291.07393381080664,22.868677085580536,1.1267193195773684,79.5
232300,5288.959153889555,9220.944639277057,14509.903793166612,295.7395768625374,22.91143890319117,1.1246164151615559,79.5
232400,5245.625436873539,9164.81803215892,14410.44346903246,293.93945120413747,22.59051150259712,1.1405930442317609,79.5
232500,5384.900623660207,9114.179984619615,14499.080608279823,292.3153578668205,22.86090011944768,1.1271026141083713,79.5
232600,5379.792568642144,9186.328811571775,14566.12138021392,294.62935761290646,22.900366557372575,1.1251601681111314,79.5
232700,5251.795428331105,9420.841428797748,14672.636857128853,302.1507846358945,22.63950210871547,1.1381248651921796,79.5
232800,5538.656394162303,9045.719466454964,14584.375860617267,290.1196517362833,22.57669285506514,1.141291173641451,79.5
232900,5428.62213486409,9335.97015537275,14764.59229023684,299.4287430802409,22.523640425662933,1.143979383374545,79.5
233000,5605.279178937628,9275.962763165366,14881.241942102994,297.50415059278095,22.677097962692045,1.1362379934103817,79.5
233100,5373.363901732744,9344.43231672802,14717.796218460764,299.7001465119338,22.799969911096476,1.1301146618162672,79.5
233200,5551.970602642476,9199.14127375143,14751.111876393905,295.04028645933266,22.938463745463192,1.1232914536657241,79.5
233300,5704.428114626084,9139.864477909636,14844.29259253572,293.13912608956457,23.12284243026712,1.1143344665866928,79.5
233400,5271.614004244053,9378.865302789798,14650.479307033851,300.80450155649703,22.909571907793488,1.124708064786425,79.5
233500,5418.750446669459,9322.971605968947,14741.722052638406,299.0118459345696,22.790346319207117,1.130591870988132,79.5
233600,5676.520432323996,9234.61464898584,14911.135081309836,296.17800947927407,22.790346319207117,1.130591870988132,79.5
233700,5516.514525461302,9356.648859152863,14873.163384614165,300.0919626683889,22.82812291564142,1.1287209369214084,79.5
233800,5824.3027954709905,9065.945632640089,14890.24842811108,290.76835727168594,22.859829760175323,1.12715538811179,79.5
233900,5391.3226972323755,9386.466592392622,14777.789289624998,301.0482946014279,22.646966625650396,1.137749735380284,79.5
234000,5357.115551888703,9470.159415925636,14827.27496781434,303.732540216856,22.71178599688442,1.134502600941841,79.5
234100,5428.525667549475,9409.90742929824,14838.433096847715,301.80010295284586,22.655023627145837,1.1373451076266226,79.5
234200,5494.765234366772,9327.46625687928,14822.231491246052,299.1560010304265,22.629684971585924,1.1386186028595915,79.5
234300,5396.721649459898,9404.176960589612,14800.89861004951,301.6163119794249,22.65025669343463,1.137584471303962,79.5
234400,5480.070561464097,9434.839161698434,14914.909723162531,302.5997281841998,22.758326345004964,1.132182564521277,79.5
234500,5305.702025641593,9619.845009737572,14925.547035379164,308.5333448966496,22.696287285922143,1.135277323594777,79.5
234600,5357.259448066128,9508.816703491897,14866.076151558025,304.9723795516246,22.68741747907533,1.135721168320037,79.5
234700,5507.618162138671,9484.78909521284,14992.407257351511,304.20175192252043,23.080007423868466,1.1164025995439257,79.5
234800,5517.005271395006,9467.54905792994,14984.554329324947,303.64881927509714,23.060055808468128,1.1173685137413172,79.5
234900,5461.1847595617,9449.081108910063,14910.265868471763,303.056504317973,22.86792712023215,1.1267562709128613,79.5
235000,5530.564342763457,9366.65302438026,14897.217367143718,300.41282215805666,22.952827703708735,1.122588494024049,79.5
235100,5532.548696300255,9544.37616876625,15076.924865066505,306.1128637021205,23.04864289051497,1.117921797300412,79.5
235200,5758.495109299205,9292.440426066858,15050.935535366063,298.0326319192401,23.04344804987424,1.1181738179864311,79.5
235300,5460.36305274786,9577.765317363564,15038.128370111424,307.18374017565543,22.949747919450918,1.122739141882319,79.5
235400,5465.35639997699,9506.242667396975,14971.599067373965,304.8898235472974,22.868775310516742,1.1267144801431712,79.5
235500,5504.563895044223,9330.1746949516,14834.738589995823,299.2428676542706,22.871089244849042,1.126600487176313,79.5
235600,5427.539680771268,9333.306863040483,14760.846543811751,299.34332439720805,22.752597898144778,1.1324676153838609,79.5
235700,5368.532953269445,9457.749947739605,14826.28290100905,303.3345364315612,22.811710982214112,1.1295329975725892,79.5
235800,5396.683819146972,9287.325207488313,14684.009026635285,297.86857361099095,22.83344756928637,1.128457724455018,79.5
235900,5437.454230928517,9218.463889700848,14655.918120629365,295.66001279847774,22.967269011325545,1.1218826353622595,79.5
236000,5531.796760958969,9376.412992546748,14908.209753505716,300.72584961550973,22.91228336973469,1.1245749657380488,79.5
236100,5626.644550855788,9445.226707346415,15071.871258202204,302.9328836769124,22.707427395433506,1.134720364257624,79.5
236200,5551.256306442738,9549.389544925903,15100.645851368641,306.2736556602235,22.62665236129394,1.138771209901877,79.5
236300,5769.346620828532,9463.204669447752,15232.551290276284,303.50948348449106,22.779660653779413,1.131122218066268,79.5
236400,5952.893116227766,9482.79494230145,15435.688058529217,304.1377942737887,22.859093376648623,1.1271916983296169,79.5
236500,5986.9636020538455,9347.734990574389,15334.698592628234,299.80607181612436,23.10549897943686,1.1151709083812158,79.5
236600,5850.111465220296,9401.686010047135,15251.79747526743,301.5364207439565,22.885326622532478,1.1258996085347786,79.5
236700,5545.26390622223,9638.547770456533,15183.811676678763,309.1331908731266,22.942369961481976,1.1231001997073302,79.5
236800,5982.018887134509,9384.376815318197,15366.395702452706,300.9812700381207,23.210222066825356,1.1101393261690649,79.5
236900,5830.453469167609,9570.362633658033,15400.816102825642,306.9463169362407,23.058898916744628,1.1174245734165997,79.5
237000,5970.032463734882,9417.731258163396,15387.763721898278,302.0510334082973,22.99460731369168,1.1205488284271616,79.5
237100,5556.996473417741,9747.465281437802,15304.461754855543,312.6264575470546,22.947144387263165,1.1228665253791503,79.5
237200,5697.576087513771,9673.62474528418,15371.200832797951,310.25820030534453,22.92379678173046,1.1240101511471698,79.5
237300,5869.961226184852,9374.154648229365,15244.115874414218,300.6534186641311,22.932608738373045,1.1235782452601977,79.5
237400,5639.943366869433,9629.369403699706,15269.312770569139,308.8388168792311,22.884416597433887,1.1259443812253076,79.5
237500,5766.9630386952485,9302.360532383109,15069.323571078357,298.35079542191454,22.857600026764707,1.1272653408638236,79.5
237600,5486.932214176646,9480.76256162169,14967.694775798336,304.07261056151526,22.857600026764707,1.1272653408638236,79.5
237700,5571.571085479329,9286.472903572898,14858.043989052227,297.8412380169533,22.835041685496208,1.1283789467249203,79.5
237800,5357.40866557572,9361.705597131557,14719.114262707277,300.2541453523357,22.652251556973116,1.1374842902787758,79.5
237900,5358.13817071767,9383.249013342987,14741.387184060657,300.94509850776444,22.837393170186473,1.128262761580746,79.5
238000,5421.953438730699,9307.523099115739,14729.476537846438,298.516372308097,22.8865021433057,1.1258417788861013,79.5
238100,5463.306083324547,9367.973673308417,14831.279756632965,300.45517878966825,22.999037427070075,1.1203329864219607,79.5
238200,5452.363260627091,9424.884165474645,14877.247426101736,302.2804456718256,23.02421227821211,1.1191080057007146,79.5
238300,5256.428488628473,9435.327578145063,14691.756066773536,302.6153929646436,23.02421227821211,1.1191080057007146,79.5
238400,5551.553117057541,9153.209184569947,14704.762301627488,293.56712539500063,23.02421227821211,1.1191080057007146,79.5
238500,5387.961141980195,9310.101190308324,14698.062332288519,298.59905836990896,23.248508663709902,1.1083111032287667,79.5
238600,5371.21737430185,9301.47580241884,14672.69317672069,298.3224198405065,23.327430903034266,1.1045614235277115,79.5
238700,5440.931569336295,9191.611448369622,14632.543017705917,294.79878545706237,23.070758978974514,1.1168501352288487,79.5
238800,5341.900408850102,9269.874051927261,14611.774460777364,297.30886985359024,22.968237382445643,1.1218353353136694,79.5
238900,5434.44106681244,9251.673021557714,14686.114088370154,296.72511566890245,22.923144673795402,1.1240421265130753,79.5
239000,5328.50428677626,9309.544168374197,14638.048455150458,298.58119323379265,22.85333505829404,1.1274757150225447,79.5
239100,5433.478159893311,9133.089399071681,14566.567558964993,292.921831763752,23.02254067934301,1.1191892608368346,79.5
239200,5311.253832155526,9398.221160481267,14709.474992636793,301.4252940444059,22.866973851677557,1.1268032426428645,79.5
239300,5425.141467940288,9300.793330776187,14725.934798716475,298.30053120732254,22.856899315911676,1.1272998987908491,79.5
239400,5385.227395440779,9372.498096188916,14757.725491629695,300.60028874971795,23.003238447856244,1.1201283829625799,79.5
239500,5591.281747184992,9179.864548433807,14771.146295618799,294.42203195160624,22.943264530879453,1.123056409466948,79.5
239600,5403.52004961708,9350.1310233483,14753.65107296538,299.8829187929175,23.1439619450064,1.113317605115546,79.5
239700,5584.653385841637,9188.26062865988,14772.914014501517,294.6913159903354,22.802573936723338,1.1299856041252876,79.5
239800,5555.660805461055,9319.033960861427,14874.694766322482,298.88555545745595,23.149433439584588,1.113054466440637,79.5
239900,5350.506892687263,9381.392801237642,14731.899693924905,300.88556497794974,23.04587788639005,1.1180559236025698,79.5
240000,5456.787538245844,9419.803712631327,14876.59125087717,302.11750239074865,22.989252887477928,1.120809815421828,79.5
240100,5382.871792901533,9381.269001283845,14764.140794185378,300.8815943927891,22.859166761504472,1.1271880797025182,79.5
240200,5433.400300932502,9256.479182572086,14689.879483504588,296.87926170060825,22.88239135528822,1.1260440347090337,79.5
240300,5131.606991559071,9408.930658095143,14540.537649654214,301.76877537052155,22.840512513991097,1.1281086739939123,79.5
240400,5256.108536418971,9040.87892352173,14296.987459940701,289.9644029873903,22.840512513991097,1.1281086739939123,79.5
240500,5127.429396911226,9221.586339483978,14349.015736395204,295.7601578501792,22.840512513991097,1.1281086739939123,79.5
240600,5225.998597740239,9118.411338422839,14344.409936163078,292.4510683425119,22.779969315505458,1.1311068917007507,79.5
240700,5192.195364417814,9106.185783070096,14298.38114748791,292.05896311811557,22.78942367229334,1.1306376438481882,79.5
240800,5240.244893355477,9011.809611328883,14252.05450468436,289.032074855739,22.817148941720685,1.129263798527703,79.5
240900,5192.571924770935,9044.134147842897,14236.706072613832,290.0688064624132,22.704869651896374,1.134848192504279,79.5
241000,4979.46049303469,9427.497266701308,14406.957759735998,302.3642545961066,22.74457586257552,1.1328670378899797,79.5
241100,5495.3950250603375,9087.059655860394,14582.454680920731,291.44553868175984,22.644755995347694,1.1378608049825547,79.5
241200,5200.129307937685,9373.160060649758,14573.289368587442,300.62151966446754,22.520716800608582,1.1441278940465858,79.5
241300,5403.529358910484,9114.419416214952,14517.948775125436,292.32303705821164,22.6606029745486,1.137065077855155,79.5
241400,5363.030259131068,9248.012117330136,14611.042376461204,296.60770098856847,22.768859777815386,1.1316587891065706,79.5
241500,5391.394036451493,9200.155339681807,14591.5493761333,295.0728101801544,22.742356774607916,1.1329775775159996,79.5
241600,5372.494607351153,9312.164815063528,14684.659422414681,298.6652441606042,22.615124090717718,1.1393517091544787,79.5
241700,5281.5501339957555,9254.462146547774,14536.01228054353,296.8145701311778,22.60426901909005,1.1398988511302504,79.5
241800,5352.884832393262,9320.283204884965,14673.168037278227,298.9256219488375,22.691873617263532,1.135498139999209,79.5
241900,5436.220995868054,9171.079949930361,14607.300945798415,294.14028712545786,22.773759317990567,1.13141532435293,79.5
242000,5554.750012625154,9156.79065774247,14711.540670367624,293.6819925156723,22.858706057283904,1.1272107975372196,79.5
242100,5350.947031231204,9205.110602339175,14556.057633570379,295.2317382877249,22.667049590731345,1.1367416911654848,79.5
242200,5460.3861486840615,9103.53726184824,14563.923410532301,291.97401818285084,22.633734618576646,1.1384148802536516,79.5
242300,5236.850024976906,9235.52129448456,14472.371319461467,296.2070879486332,22.659557786614826,1.1371175257762698,79.5
242400,5385.180048347669,9280.591038601446,14665.771086949115,297.65259137326666,22.752045941698537,1.1324950886406429,79.5
242500,5407.798575811474,9322.196023559898,14729.994599371372,298.9869709979501,22.88291355616847,1.1260183377546364,79.5
242600,5453.761724834745,9300.52023755891,14754.281962393656,298.291772400532,22.931536529120308,1.123630780378776,79.5
242700,5284.490792524783,9309.600689878136,14594.091482402919,298.5830060248149,22.83422687654437,1.1284192114236915,79.5
242800,5173.971759697066,9371.219449076947,14545.191208774013,300.5592792251363,22.83422687654437,1.1284192114236915,79.5
242900,5306.111522319494,9214.151621532863,14520.263143852357,295.5217071895398,22.909509081820893,1.1247111491335318,79.5
243000,5269.68200023823,9286.584057159882,14556.266057398112,297.8448030003761,23.079756294405577,1.1164147470545673,79.5
243100,5440.938505440907,9144.075145897,14585.013651337908,293.2741731175651,23.134599212128716,1.1137681724778392,79.5
243200,5446.295308706904,9246.36511354242,14692.660422249324,296.5548773113505,23.071959532685472,1.116792019724072,79.5
243300,5309.779141686668,9317.87205873393,14627.651200420598,298.8482902468963,22.74799217074608,1.1326969031858418,79.5
243400,5521.908814757306,9080.681091883856,14602.589906641162,291.24096161452786,22.75599326357145,1.1322986426941801,79.5
243500,5250.317339467125,9407.646785922012,14657.964125389137,301.7275982646955,22.79244890085542,1.1304875749675507,79.5
243600,5417.042218038601,9127.999236668145,14545.041454706747,292.758577071931,22.995044159121758,1.1205275409431508,79.5
243700,5370.636339607125,9295.798569800916,14666.43490940804,298.14033628639606,22.9463771702142,1.1229040686625886,79.5
243800,5403.249372058162,9196.890881602732,14600.140253660895,294.9681105545999,22.90602511007216,1.1248822159969547,79.5
243900,5393.819998550323,9215.45555362342,14609.275552173744,295.56352766887295,22.91669243312044,1.1243586028261483,79.5
244000,5433.633739269302,9180.11010259416,14613.743841863463,294.4299075095149,22.953533455725815,1.1225539778091258,79.5
244100,5449.782905761342,9128.051519557392,14577.834425318733,292.76025391960206,23.079221198118944,1.1164406313502446,79.5
244200,5492.888023698411,9148.285993062642,14641.174016761053,293.40922589227705,23.079221198118944,1.1164406313502446,79.5
244300,5383.588435805614,9263.642043727908,14647.230479533522,297.1089932097126,23.079221198118944,1.1164406313502446,79.5
244400,5480.9320052712355,9206.3183169432,14687.250322214435,295.2704728230613,22.941080345107025,1.1231633339794074,79.5
244500,5428.76734152493,9308.660441556392,14737.427783081323,298.5528498258899,22.80663722510512,1.1297842830216323,79.5
244600,5802.143376750013,9012.496012657477,14814.63938940749,289.054089524129,22.904294499811755,1.1249672102195345,79.5
244700,5608.746279821164,9181.673805570885,14790.420085392048,294.480059513975,22.851698374104664,1.1275564670807274,79.5
244800,5657.413646600129,9070.373032941301,14727.78667954143,290.91035546632907,23.008875368899524,1.1198539638459624,79.5
244900,5547.015269068077,9182.835411137163,14729.85068020524,294.51731521304833,22.927186840249455,1.1238439528161281,79.5
245000,5457.502618047991,9297.813105688727,14755.315723736718,298.20494766997365,23.08111525050591,1.1163490154547488,79.5
245100,5436.688402177926,9224.850630717645,14661.539032895571,295.8648521245694,22.85626134518472,1.1273313643190503,79.5
245200,5337.401141072347,9276.964670745729,14614.365811818076,297.5362843638276,22.86816403971948,1.1267445974563655,79.5
245300,5692.8751575019705,8923.334962174282,14616.210119676252,286.1944637076804,22.869448137661987,1.126681331809962,79.5
245400,5437.201318017862,9215.153720066308,14652.35503808417,295.5538470849463,22.877033064673416,1.1263077783145081,79.5
245500,5548.3162574415255,9065.45006903138,14613.766326472905,290.75246326324304,22.864682297720943,1.126916173598798,79.5
245600,5368.332361955079,9351.216041004256,14719.548402959335,299.91771811934376,22.701744851249927,1.1350043996323564,79.5
245700,5320.787280680917,9196.118869713087,14516.906150394005,294.9433501337853,22.962500396711174,1.1221156163459578,79.5
245800,5391.604194970278,9210.649967925952,14602.25416289623,295.40940008907035,22.90330113320774,1.125016002524659,79.5
245900,5196.056308191561,9307.583240103968,14503.639548295529,298.5183011853549,22.724892637137454,1.1338482736499982,79.5
246000,5371.578895486047,9128.320577947687,14499.899473433734,292.768883319041,22.799234649995167,1.130151107309443,79.5
246100,5562.516361811613,9155.651402884347,14718.16776469596,293.645453661698,22.886931808661902,1.1258206430163833,79.5
246200,5498.5756077474725,9377.392978906733,14875.968586654206,300.75728031624277,22.786792994178395,1.1307681731291783,79.5
246300,5436.07867090885,9382.695630407628,14818.774301316478,300.9273500837636,22.734531926572703,1.1333675295677947,79.5
246400,5496.22075941175,9307.969689734424,14804.190449146174,298.5306956259096,22.908659784924847,1.1247528457538,79.5
246500,5521.315672062665,9273.478494541212,14794.794166603877,297.42447366373943,22.912706210293337,1.1245542123664314,79.5
246600,5634.972429144946,9150.443088996106,14785.415518141052,293.47840954574974,22.86577953693911,1.126862097304602,79.5
246700,5427.650401795108,9253.87533437349,14681.525736168598,296.7957495449028,22.731261720603587,1.1335305801413154,79.5
